evidence_label,pair_id,sample_id,reference_id,genuine,baseline_score,aligned_score,baseline_prediction,aligned_prediction,baseline_raw_cosine,aligned_raw_cosine,ablation_deployed_bbox_score,ablation_deployed_aligned_score,v1_confounded_bbox_score,v1_confounded_aligned_score
REAL DATA,221,6065,12,False,0.27246,0.21593,False,False,0.22459,0.18048,0.14358,0.11417,0.12891,0.02457
REAL DATA,222,4223,12,False,0.05464,0.08452,False,False,-0.01687,0.06904,0.00946,-0.2,0.23018,0.11417
REAL DATA,223,4810,12,False,-0.00569,-0.03612,False,False,-0.00192,0.00557,-0.159,-0.2,-0.08201,-0.2
REAL DATA,224,4470,12,False,-0.00569,0.15819,False,False,-0.0306,0.08875,-0.09736,-0.14356,-0.17444,0.17273
REAL DATA,225,2861,12,False,-0.03612,0.14358,False,False,-0.04504,0.0016,-0.2,-0.2,-0.2,-0.02088
REAL DATA,226,2276,12,False,-0.11274,-0.1899,False,False,-0.07342,-0.13203,-0.2,-0.11274,-0.2,0.06961
REAL DATA,227,5209,12,False,0.38136,0.28639,False,False,0.39617,0.38254,0.24436,0.43348,0.1872,0.38136
REAL DATA,228,5357,12,False,-0.159,-0.1899,False,False,-0.07743,0.01133,-0.2,-0.14356,-0.2,0.14358
REAL DATA,229,134,12,False,0.06961,0.03963,False,False,0.04376,0.20145,0.08452,0.06961,-0.00569,0.05464
REAL DATA,230,3671,12,False,0.06961,-0.09736,False,False,0.03346,-0.04904,-0.1899,0.02457,0.05464,-0.14356
REAL DATA,231,4344,12,False,-0.11274,0.11417,False,False,-0.18884,0.23511,-0.06668,0.09937,-0.14356,0.27246
REAL DATA,232,2228,12,False,0.09937,0.08452,False,False,0.09308,0.07374,-0.11274,-0.00569,0.36808,0.2016
REAL DATA,233,2801,12,False,-0.02088,-0.00569,False,False,0.01159,0.03958,0.12891,0.31398,-0.2,0.17273
REAL DATA,234,4806,12,False,-0.00569,0.05464,False,False,-0.07032,-0.0489,-0.2,-0.14356,-0.2,0.06961
REAL DATA,235,2209,12,False,0.14358,0.12891,False,False,-0.08773,-0.13341,0.30023,0.28639,0.15819,0.30023
REAL DATA,236,5861,12,False,0.12891,0.25845,False,False,0.12995,0.17046,0.17273,-0.00569,-0.02088,0.28639
REAL DATA,237,2761,12,False,0.25845,0.14358,False,False,0.32889,0.13846,0.27246,0.1872,0.30023,0.03963
REAL DATA,238,2837,12,False,-0.02088,-0.09736,False,False,-0.00732,-0.07681,-0.12814,-0.02088,-0.02088,-0.12814
REAL DATA,239,3606,12,False,0.05464,0.09937,False,False,0.14026,0.23623,-0.05138,0.09937,-0.00569,-0.00569
REAL DATA,240,1922,12,False,0.02457,-0.09736,False,False,-0.01628,-0.02694,-0.2,-0.2,-0.2,-0.00569
REAL DATA,241,1142,12,False,0.03963,0.09937,False,False,0.09431,0.18515,-0.159,-0.08201,-0.2,0.06961
REAL DATA,242,5300,12,False,-0.14356,-0.09736,False,False,-0.07153,0.06587,0.14358,0.2016,-0.2,-0.03612
REAL DATA,243,4119,12,False,0.24436,0.11417,False,False,0.23404,0.17293,-0.06668,0.30023,0.06961,0.57919
REAL DATA,244,1656,12,False,-0.12814,0.17273,False,False,-0.09885,0.19607,-0.06668,-0.09736,-0.08201,0.09937
REAL DATA,245,3999,12,False,-0.2,-0.159,False,False,-0.22235,-0.11715,0.08452,-0.2,-0.2,-0.08201
REAL DATA,246,182,12,False,0.27246,0.25845,False,False,0.27592,0.2934,0.14358,0.23018,0.31398,-0.00569
REAL DATA,247,1472,12,False,0.02457,0.17273,False,False,-0.02134,0.07256,-0.06668,-0.2,0.00946,0.15819
REAL DATA,248,4330,12,False,0.03963,-0.09736,False,False,0.07794,0.07338,-0.12814,0.21593,-0.06668,0.12891
REAL DATA,249,3267,12,False,0.28639,-0.06668,False,False,0.09563,0.04724,0.05464,0.12891,0.03963,0.21593
REAL DATA,250,2418,12,False,0.02457,0.17273,False,False,0.08486,0.23929,-0.14356,0.06961,-0.08201,0.17273
REAL DATA,251,2061,12,False,-0.159,-0.11274,False,False,-0.09216,0.05155,-0.2,-0.2,-0.09736,0.30023
REAL DATA,252,71,12,False,0.38136,0.49622,False,False,0.45668,0.46552,0.30023,0.31398,0.24436,0.50843
REAL DATA,253,1331,12,False,0.06961,-0.02088,False,False,0.04491,-0.00358,-0.03612,-0.17444,0.06961,-0.17444
REAL DATA,254,939,12,False,0.45891,0.45891,False,False,0.35093,0.41106,-0.12814,-0.05138,0.30023,0.32765
REAL DATA,255,2213,12,False,0.1872,0.15819,False,False,-0.08186,-0.05153,0.2016,0.15819,0.03963,0.28639
REAL DATA,256,3970,12,False,-0.06668,-0.159,False,False,0.10982,-0.06265,0.00946,0.12891,0.05464,0.08452
REAL DATA,257,282,12,False,0.05464,-0.00569,False,False,0.14421,0.0571,0.17273,0.35469,0.1872,0.17273
REAL DATA,258,5458,12,False,0.09937,0.25845,False,False,0.1137,0.37153,0.14358,0.30023,-0.03612,0.11417
REAL DATA,259,300,12,False,-0.2,0.08452,False,False,-0.2073,0.15752,-0.2,-0.02088,-0.03612,0.03963
REAL DATA,260,3084,12,False,0.15819,0.2016,False,False,0.14085,0.19758,-0.06668,0.08452,0.09937,-0.06668
REAL DATA,261,20,19,True,0.66641,0.763,False,False,0.68241,0.75549,0.8295,0.80573,0.70677,0.69689
REAL DATA,262,21,19,True,0.71651,0.86591,False,True,0.73082,0.85593,0.75399,0.74484,0.69689,0.68687
REAL DATA,263,22,19,True,0.7261,0.78055,False,False,0.62313,0.76472,0.85183,0.86591,0.62385,0.65598
REAL DATA,264,23,19,True,0.71651,0.85183,False,True,0.78996,0.85332,0.8295,0.85895,0.78055,0.66641
REAL DATA,265,24,19,True,0.75399,0.86591,False,True,0.76225,0.82034,0.87933,0.8371,0.78055,0.73554
REAL DATA,266,25,19,True,0.89208,0.93134,True,True,0.89598,0.90905,0.90994,0.93134,0.87933,0.86591
REAL DATA,267,26,19,True,0.70677,0.78055,False,False,0.75769,0.81747,0.84455,0.8295,0.78909,0.62385
REAL DATA,268,27,19,True,0.68687,0.69689,False,False,0.72302,0.77428,0.81381,0.87933,0.67671,0.6454
REAL DATA,269,28,19,True,0.81381,0.80573,True,True,0.82014,0.7845,0.84455,0.92625,0.75399,0.57919
REAL DATA,270,29,19,True,0.81381,0.78909,True,False,0.85602,0.82379,0.82173,0.92625,0.78909,0.8727
REAL DATA,271,30,19,True,0.85183,0.92625,True,True,0.82832,0.88544,0.79749,0.85895,0.85895,0.78909
REAL DATA,272,31,19,True,0.85895,0.90994,True,True,0.87743,0.8829,0.89208,0.86591,0.81381,0.82173
REAL DATA,273,32,19,True,0.79749,0.84455,False,True,0.86215,0.79414,0.82173,0.7261,0.78909,0.7261
REAL DATA,274,33,19,True,0.69689,0.81381,False,True,0.76424,0.79709,0.87933,0.75399,0.69689,0.5325
REAL DATA,275,34,19,True,0.25845,0.60178,False,False,0.31793,0.41191,0.2016,0.32765,0.27246,0.2016
REAL DATA,276,35,19,True,0.8371,0.90416,True,True,0.8033,0.88603,0.87933,0.8371,0.81381,0.8371
REAL DATA,277,36,19,True,0.73554,0.8727,False,True,0.79472,0.78492,0.763,0.81381,0.77185,0.73554
REAL DATA,278,37,19,True,0.78909,0.85895,False,True,0.72089,0.87187,0.85183,0.6347,0.68687,0.73554
REAL DATA,279,301,19,False,0.05464,-0.17444,False,False,-0.07155,-0.09593,-0.11274,-0.1899,0.03963,0.15819
REAL DATA,280,1172,19,False,-0.02088,0.05464,False,False,-0.10509,0.01742,0.02457,0.17273,-0.03612,0.08452
REAL DATA,281,4996,19,False,0.14358,0.06961,False,False,-0.0654,-0.16941,-0.14356,-0.12814,0.05464,0.25845
REAL DATA,282,3547,19,False,0.09937,0.32765,False,False,0.01336,0.105,-0.03612,-0.17444,0.05464,0.42061
REAL DATA,283,1284,19,False,-0.06668,-0.03612,False,False,-0.01118,0.08289,0.21593,-0.00569,-0.14356,0.11417
REAL DATA,284,2064,19,False,0.24436,0.17273,False,False,0.1654,0.20099,0.1872,-0.2,0.24436,0.24436
REAL DATA,285,3922,19,False,-0.03612,-0.12814,False,False,0.07622,-0.04618,0.11417,0.08452,0.08452,0.30023
REAL DATA,286,2497,19,False,0.03963,-0.02088,False,False,0.08648,0.04776,-0.02088,-0.2,0.06961,-0.02088
REAL DATA,287,2191,19,False,0.03963,-0.2,False,False,0.17726,-0.07186,0.12891,-0.09736,0.17273,0.08452
REAL DATA,288,1301,19,False,-0.02088,-0.2,False,False,-0.06427,-0.20946,-0.11274,-0.2,-0.09736,-0.2
REAL DATA,289,5963,19,False,-0.06668,0.23018,False,False,0.02953,0.101,0.14358,0.1872,0.00946,0.24436
REAL DATA,290,552,19,False,0.1872,-0.03612,False,False,0.07387,-0.11658,-0.00569,-0.00569,0.06961,0.09937
REAL DATA,291,1962,19,False,-0.2,-0.2,False,False,-0.07692,-0.14842,-0.1899,-0.2,-0.2,-0.06668
REAL DATA,292,4641,19,False,-0.00569,-0.09736,False,False,0.17366,0.03113,-0.02088,-0.08201,-0.00569,-0.17444
REAL DATA,293,4771,19,False,-0.1899,0.00946,False,False,-0.30361,-0.23066,-0.17444,0.14358,-0.14356,0.00946
REAL DATA,294,2367,19,False,-0.2,-0.05138,False,False,-0.14856,0.0719,0.09937,-0.12814,-0.17444,-0.17444
REAL DATA,295,1603,19,False,0.2016,0.1872,False,False,0.09488,0.0169,0.30023,0.12891,0.1872,0.06961
REAL DATA,296,1736,19,False,-0.12814,-0.09736,False,False,-0.01296,-0.00782,0.03963,-0.2,-0.2,0.06961
REAL DATA,297,1306,19,False,0.1872,0.2016,False,False,0.18261,0.13997,0.14358,0.05464,-0.06668,0.5677
REAL DATA,298,4697,19,False,0.24436,0.09937,False,False,0.21237,0.15895,0.28639,0.23018,0.17273,0.03963
REAL DATA,299,5778,19,False,-0.00569,0.17273,False,False,-0.02662,0.06701,0.02457,-0.06668,-0.08201,0.25845
REAL DATA,300,5573,19,False,0.02457,0.03963,False,False,-0.06818,0.09177,0.14358,-0.06668,0.00946,0.32765
REAL DATA,301,1018,19,False,-0.02088,-0.05138,False,False,-0.12383,-0.06261,-0.06668,-0.09736,-0.14356,0.15819
REAL DATA,302,3822,19,False,0.11417,-0.00569,False,False,0.19926,0.05865,-0.17444,-0.2,0.03963,-0.2
REAL DATA,303,1221,19,False,-0.09736,0.14358,False,False,0.08898,0.17646,-0.2,-0.2,0.06961,0.27246
REAL DATA,304,3604,19,False,-0.11274,0.23018,False,False,0.08547,0.03082,-0.159,-0.2,-0.09736,-0.2
REAL DATA,305,2027,19,False,-0.02088,0.09937,False,False,-0.15297,0.02118,0.05464,0.08452,-0.08201,0.43348
REAL DATA,306,3015,19,False,-0.09736,0.08452,False,False,-0.02469,0.03004,-0.11274,-0.12814,-0.17444,-0.02088
REAL DATA,307,1778,19,False,0.12891,0.23018,False,False,0.09363,0.08559,-0.1899,-0.159,-0.1899,0.1872
REAL DATA,308,2214,19,False,-0.00569,0.11417,False,False,0.03884,0.05925,-0.03612,-0.159,-0.05138,0.44625
REAL DATA,309,4277,19,False,0.24436,0.12891,False,False,0.24078,0.10674,0.03963,-0.06668,0.02457,0.21593
REAL DATA,310,3305,19,False,-0.14356,0.11417,False,False,-0.04701,-0.03278,-0.02088,-0.09736,-0.2,0.15819
REAL DATA,311,1895,19,False,-0.03612,0.02457,False,False,0.03763,0.04027,0.03963,0.06961,-0.11274,-0.11274
REAL DATA,312,3595,19,False,0.08452,0.09937,False,False,0.04841,0.03606,0.11417,-0.17444,0.08452,-0.08201
REAL DATA,313,2364,19,False,0.1872,0.02457,False,False,0.19942,0.02862,0.03963,-0.05138,0.30023,0.11417
REAL DATA,314,4699,19,False,0.2016,0.03963,False,False,0.28292,0.08429,0.21593,0.02457,0.23018,0.1872
REAL DATA,315,4094,19,False,-0.06668,-0.12814,False,False,-0.09526,0.01915,-0.05138,-0.02088,-0.08201,0.12891
REAL DATA,316,3381,19,False,-0.00569,0.09937,False,False,0.10448,0.13733,-0.1899,0.02457,-0.00569,0.03963
REAL DATA,317,2477,19,False,0.12891,0.09937,False,False,0.18839,0.09147,-0.08201,-0.12814,0.24436,0.06961
REAL DATA,318,1048,19,False,0.15819,0.28639,False,False,0.13109,0.2001,-0.08201,-0.02088,0.05464,0.06961
REAL DATA,319,2716,19,False,0.1872,-0.09736,False,False,0.08935,-0.07668,-0.03612,-0.159,0.24436,0.05464
REAL DATA,320,4371,19,False,0.05464,0.09937,False,False,-0.12442,0.13578,0.1872,-0.06668,0.11417,-0.11274
REAL DATA,321,3275,19,False,0.4839,0.52053,False,False,0.32881,0.38344,0.28639,0.4839,0.24436,0.32765
REAL DATA,322,1971,19,False,0.36808,0.30023,False,False,0.24041,0.26274,0.09937,0.14358,0.23018,0.1872
REAL DATA,323,3964,19,False,0.06961,0.00946,False,False,0.15926,0.09434,-0.02088,-0.2,0.09937,-0.08201
REAL DATA,324,4683,19,False,0.05464,0.06961,False,False,0.17795,-0.06405,-0.08201,-0.06668,-0.08201,-0.08201
REAL DATA,325,1646,19,False,-0.03612,-0.05138,False,False,-0.04691,-0.01109,0.05464,-0.11274,-0.02088,-0.05138
REAL DATA,326,5633,19,False,-0.11274,-0.2,False,False,0.07328,-0.13912,-0.2,-0.17444,-0.05138,-0.2
REAL DATA,327,349,19,False,-0.2,-0.09736,False,False,-0.19372,-0.06152,-0.12814,0.15819,-0.2,-0.2
REAL DATA,328,5751,19,False,-0.09736,-0.1899,False,False,0.06205,-0.03307,-0.159,-0.09736,0.05464,0.12891
REAL DATA,329,17,16,True,0.6454,0.78909,False,False,0.69771,0.79402,0.7261,0.7261,0.54436,0.55609
REAL DATA,330,18,16,True,0.70677,0.6347,False,False,0.74886,0.7413,0.65598,0.7261,0.68687,0.43348
REAL DATA,331,4248,16,False,-0.05138,-0.159,False,False,-0.10507,-0.04485,-0.08201,0.15819,-0.06668,0.2016
REAL DATA,332,1574,16,False,-0.2,-0.2,False,False,-0.21735,-0.20495,-0.00569,0.03963,-0.159,0.11417
REAL DATA,333,3481,16,False,-0.1899,-0.17444,False,False,-0.18619,-0.2575,-0.2,-0.09736,-0.2,-0.2
REAL DATA,334,670,16,False,0.03963,0.03963,False,False,-0.04004,-0.01735,0.03963,-0.03612,-0.06668,0.34122
REAL DATA,335,5344,16,False,-0.05138,-0.03612,False,False,0.03132,0.17399,0.1872,0.17273,-0.02088,0.47146
REAL DATA,336,2661,16,False,0.00946,0.02457,False,False,-0.14914,-0.12415,-0.2,-0.2,-0.159,0.00946
REAL DATA,337,414,16,False,-0.2,-0.17444,False,False,-0.11789,-0.14875,-0.09736,0.2016,-0.2,-0.03612
REAL DATA,338,5775,16,False,-0.2,-0.14356,False,False,-0.16981,-0.02216,-0.1899,-0.2,-0.2,-0.12814
REAL DATA,339,2159,16,False,0.15819,0.15819,False,False,0.04424,0.1599,-0.1899,0.09937,-0.159,-0.03612
REAL DATA,340,2937,16,False,-0.2,0.00946,False,False,-0.0399,-0.02505,-0.1899,-0.2,-0.17444,-0.11274
REAL DATA,341,4648,16,False,-0.2,0.00946,False,False,-0.12513,0.02459,0.00946,-0.17444,-0.2,0.09937
REAL DATA,342,2286,16,False,0.2016,-0.09736,False,False,0.10262,-0.10118,-0.2,-0.06668,0.09937,0.23018
REAL DATA,343,408,16,False,-0.159,-0.2,False,False,-0.02778,-0.23513,-0.2,-0.2,-0.17444,-0.159
REAL DATA,344,5493,16,False,0.03963,0.06961,False,False,0.04425,0.02728,-0.02088,-0.09736,-0.00569,-0.00569
REAL DATA,345,2909,16,False,0.27246,0.09937,False,False,0.10114,0.07641,0.2016,0.24436,0.23018,0.28639
REAL DATA,346,5821,16,False,0.25845,0.09937,False,False,0.09447,0.03694,0.1872,-0.2,-0.02088,-0.00569
REAL DATA,347,392,16,False,-0.03612,0.15819,False,False,-0.03161,0.09789,-0.12814,-0.03612,-0.12814,0.02457
REAL DATA,348,3590,16,False,0.02457,-0.03612,False,False,-0.03257,-0.02035,0.08452,0.11417,-0.1899,-0.05138
REAL DATA,349,5601,16,False,-0.08201,0.05464,False,False,-0.12621,-0.09907,0.03963,0.02457,-0.06668,0.05464
REAL DATA,350,1624,16,False,0.02457,0.1872,False,False,0.1154,0.24931,0.08452,0.1872,0.1872,0.06961
REAL DATA,351,1811,16,False,0.1872,0.2016,False,False,0.02305,0.16284,0.02457,0.14358,0.02457,0.32765
REAL DATA,352,5722,16,False,0.06961,0.02457,False,False,-0.11274,-0.07726,0.08452,0.11417,-0.00569,0.27246
REAL DATA,353,3545,16,False,-0.05138,-0.12814,False,False,-0.01183,0.01428,-0.14356,-0.2,-0.159,-0.03612
REAL DATA,354,2782,16,False,0.31398,0.27246,False,False,0.2009,0.31443,0.1872,0.08452,0.31398,-0.03612
REAL DATA,355,5628,16,False,0.11417,-0.00569,False,False,0.05369,0.04275,0.09937,-0.05138,0.27246,0.09937
REAL DATA,356,2238,16,False,0.03963,-0.159,False,False,-0.02523,-0.03795,-0.06668,0.08452,-0.02088,0.00946
REAL DATA,357,5107,16,False,0.17273,0.00946,False,False,0.12399,-0.04801,-0.11274,-0.05138,-0.1899,0.06961
REAL DATA,358,1821,16,False,0.03963,0.03963,False,False,-0.23514,-0.04868,-0.02088,0.06961,-0.14356,0.11417
REAL DATA,359,1222,16,False,-0.12814,-0.03612,False,False,-0.10152,-0.10154,-0.00569,-0.2,0.02457,0.39454
REAL DATA,360,4081,16,False,0.21593,0.14358,False,False,0.2151,0.18165,0.21593,0.2016,-0.08201,-0.05138
REAL DATA,361,1048,16,False,-0.08201,-0.12814,False,False,-0.1456,-0.16005,-0.2,-0.2,-0.2,0.09937
REAL DATA,362,5116,16,False,0.06961,-0.2,False,False,-0.16323,-0.17036,-0.03612,-0.08201,-0.2,-0.00569
REAL DATA,363,3384,16,False,0.25845,0.06961,False,False,0.18131,0.05901,-0.02088,-0.00569,0.05464,-0.05138
REAL DATA,364,2646,16,False,0.12891,0.02457,False,False,0.20136,0.09934,0.17273,0.35469,0.02457,-0.09736
REAL DATA,365,1301,16,False,-0.02088,-0.06668,False,False,-0.0077,0.03852,0.2016,0.2016,-0.17444,-0.06668
REAL DATA,366,5767,16,False,0.1872,0.15819,False,False,0.07727,0.14416,-0.06668,-0.159,0.06961,0.45891
REAL DATA,367,5234,16,False,-0.02088,-0.12814,False,False,0.07097,-0.01479,-0.2,-0.14356,-0.14356,-0.06668
REAL DATA,368,4450,16,False,-0.02088,0.12891,False,False,-0.02802,0.03954,0.09937,0.03963,-0.05138,0.11417
REAL DATA,369,589,16,False,0.05464,-0.2,False,False,-0.07564,-0.1002,-0.12814,-0.17444,-0.14356,0.32765
REAL DATA,370,909,16,False,0.39454,-0.05138,False,False,0.27645,0.09286,0.42061,0.2016,0.23018,0.02457
REAL DATA,371,2609,16,False,-0.03612,0.09937,False,False,0.12507,0.00963,-0.02088,0.08452,-0.06668,0.24436
REAL DATA,372,3097,16,False,0.30023,0.03963,False,False,0.27708,-0.0132,0.11417,0.06961,0.00946,0.1872
REAL DATA,373,4079,16,False,-0.09736,0.05464,False,False,-0.06056,-0.08908,-0.06668,0.11417,-0.03612,0.25845
REAL DATA,374,1513,16,False,0.23018,-0.14356,False,False,0.04785,-0.06791,-0.02088,-0.2,-0.08201,-0.06668
REAL DATA,375,2102,16,False,0.02457,0.17273,False,False,-0.03295,0.05977,0.09937,-0.08201,0.12891,-0.1899
REAL DATA,376,1883,16,False,0.05464,-0.14356,False,False,-0.04941,-0.10815,0.2016,0.34122,0.05464,0.03963
REAL DATA,377,54,16,False,-0.1899,0.02457,False,False,-0.01024,0.19671,0.08452,-0.00569,-0.2,0.25845
REAL DATA,378,3369,16,False,0.00946,0.45891,False,False,0.1238,0.38209,0.11417,0.15819,0.23018,0.39454
REAL DATA,379,6112,16,False,0.25845,0.08452,False,False,0.28223,0.2106,-0.06668,-0.11274,0.03963,-0.03612
REAL DATA,380,2692,16,False,0.06961,-0.2,False,False,-0.03734,-0.28338,-0.06668,-0.17444,-0.159,-0.02088
REAL DATA,381,39,38,True,0.32765,-0.02088,False,False,0.16521,-0.1347,0.24436,0.15819,0.38136,0.12891
REAL DATA,382,3089,38,False,-0.14356,-0.14356,False,False,-0.17214,-0.13208,-0.2,-0.11274,-0.2,-0.2
REAL DATA,383,2818,38,False,0.14358,0.12891,False,False,0.13952,0.05287,0.24436,0.1872,0.2016,0.14358
REAL DATA,384,4386,38,False,-0.2,-0.2,False,False,-0.23708,-0.19736,-0.02088,0.05464,-0.2,-0.2
REAL DATA,385,668,38,False,0.12891,0.24436,False,False,0.07683,0.04881,0.45891,0.42061,0.08452,0.00946
REAL DATA,386,4456,38,False,0.06961,0.15819,False,False,-0.07661,0.05553,-0.03612,0.15819,-0.12814,-0.2
REAL DATA,387,1904,38,False,-0.09736,0.25845,False,False,-0.08846,0.10126,-0.06668,-0.2,-0.05138,-0.08201
REAL DATA,388,2486,38,False,0.08452,0.12891,False,False,0.0936,-0.00515,0.25845,0.27246,0.23018,0.09937
REAL DATA,389,4470,38,False,0.11417,0.24436,False,False,0.11877,-0.0249,0.38136,0.17273,0.21593,0.21593
REAL DATA,390,869,38,False,-0.2,-0.12814,False,False,-0.13368,-0.22602,-0.11274,-0.1899,-0.08201,0.06961
REAL DATA,391,3597,38,False,0.09937,0.17273,False,False,-0.05198,0.13861,0.14358,0.12891,0.08452,-0.159
REAL DATA,392,2186,38,False,0.12891,-0.00569,False,False,0.08132,-0.0695,0.1872,0.2016,0.1872,0.24436
REAL DATA,393,4187,38,False,-0.09736,-0.17444,False,False,-0.14077,-0.17654,-0.159,0.21593,-0.2,-0.2
REAL DATA,394,3034,38,False,-0.03612,-0.05138,False,False,-0.0562,-0.1522,-0.159,0.27246,-0.00569,0.11417
REAL DATA,395,614,38,False,0.02457,-0.00569,False,False,0.08053,-0.04776,0.02457,0.24436,0.15819,0.39454
REAL DATA,396,5239,38,False,0.17273,0.02457,False,False,0.16154,0.06126,0.40763,0.21593,0.09937,-0.05138
REAL DATA,397,4065,38,False,-0.06668,0.25845,False,False,-0.13425,0.00989,0.32765,0.23018,0.03963,0.23018
REAL DATA,398,5935,38,False,0.02457,-0.06668,False,False,0.14594,0.1246,0.43348,0.39454,0.30023,0.21593
REAL DATA,399,4148,38,False,-0.2,-0.2,False,False,-0.16573,-0.21305,-0.2,-0.11274,-0.2,-0.05138
REAL DATA,400,3980,38,False,0.11417,-0.12814,False,False,0.03328,-0.03628,-0.09736,0.25845,0.14358,-0.05138
REAL DATA,401,267,38,False,0.21593,0.45891,False,False,0.33381,0.46909,0.54436,0.36808,0.24436,0.34122
REAL DATA,402,3488,38,False,0.12891,0.09937,False,False,0.05636,0.03532,0.11417,0.23018,0.08452,0.08452
REAL DATA,403,4636,38,False,0.05464,0.2016,False,False,0.14058,0.19003,0.23018,0.08452,0.27246,0.24436
REAL DATA,404,3046,38,False,-0.08201,-0.12814,False,False,0.02061,-0.01182,0.05464,0.05464,0.03963,-0.17444
REAL DATA,405,5698,38,False,0.11417,0.02457,False,False,0.16533,-0.07412,-0.00569,0.11417,0.11417,-0.03612
REAL DATA,406,3673,38,False,-0.05138,-0.02088,False,False,0.03459,0.09707,0.05464,0.17273,-0.06668,-0.159
REAL DATA,407,5920,38,False,0.08452,-0.02088,False,False,-0.04718,-0.10776,-0.2,-0.11274,0.2016,-0.06668
REAL DATA,408,3652,38,False,0.02457,0.03963,False,False,0.11044,0.04801,0.30023,0.30023,0.05464,0.03963
REAL DATA,409,266,38,False,0.09937,0.23018,False,False,0.13781,0.24239,0.28639,0.42061,0.02457,0.50843
REAL DATA,410,5773,38,False,0.17273,0.28639,False,False,0.21888,0.01654,0.30023,0.43348,0.36808,0.24436
REAL DATA,411,5401,38,False,-0.14356,-0.2,False,False,-0.08048,-0.00355,0.28639,0.00946,0.00946,-0.00569
REAL DATA,412,428,38,False,0.39454,0.35469,False,False,0.42018,0.2243,0.35469,0.47146,0.47146,-0.14356
REAL DATA,413,3809,38,False,-0.2,-0.2,False,False,-0.2546,-0.28806,-0.09736,-0.06668,-0.2,-0.17444
REAL DATA,414,2872,38,False,0.06961,0.08452,False,False,-0.03125,-0.06666,0.08452,-0.11274,-0.02088,-0.08201
REAL DATA,415,1704,38,False,0.28639,0.2016,False,False,0.23787,0.14932,0.36808,0.43348,0.35469,0.12891
REAL DATA,416,3588,38,False,0.03963,-0.2,False,False,0.14102,-0.0949,0.15819,0.23018,0.00946,-0.12814
REAL DATA,417,5192,38,False,-0.2,-0.2,False,False,-0.2398,-0.34087,-0.2,-0.09736,-0.2,-0.00569
REAL DATA,418,2213,38,False,0.08452,-0.12814,False,False,0.01778,-0.0042,-0.02088,0.24436,-0.00569,0.24436
REAL DATA,419,3527,38,False,0.06961,0.06961,False,False,0.01553,-0.07221,0.08452,0.31398,0.00946,0.00946
REAL DATA,420,1602,38,False,-0.03612,-0.2,False,False,-0.03934,-0.19867,-0.2,-0.03612,-0.12814,-0.09736
REAL DATA,421,1842,38,False,0.32765,0.03963,False,False,0.27473,0.03066,0.27246,0.14358,0.35469,0.21593
REAL DATA,422,4950,38,False,0.1872,0.12891,False,False,0.21412,0.12578,0.43348,0.30023,0.05464,0.12891
REAL DATA,423,3041,38,False,-0.1899,-0.05138,False,False,-0.08007,0.0009,0.34122,0.36808,0.14358,-0.09736
REAL DATA,424,4923,38,False,-0.2,-0.2,False,False,-0.29808,-0.44614,-0.11274,0.02457,-0.2,-0.05138
REAL DATA,425,5087,38,False,0.17273,0.23018,False,False,-0.01008,0.16185,0.00946,0.11417,0.09937,-0.09736
REAL DATA,426,3045,38,False,-0.02088,-0.02088,False,False,0.06135,0.01924,0.1872,0.12891,-0.2,0.08452
REAL DATA,427,1399,38,False,-0.2,-0.1899,False,False,-0.22635,-0.24748,-0.2,-0.05138,-0.2,-0.159
REAL DATA,428,3477,38,False,-0.11274,0.02457,False,False,-0.02266,-0.03095,0.00946,-0.06668,-0.05138,0.06961
REAL DATA,429,5886,38,False,0.15819,0.06961,False,False,-0.10274,-0.08061,0.14358,0.09937,0.00946,-0.11274
REAL DATA,430,1295,38,False,-0.05138,-0.11274,False,False,-0.01466,-0.02329,-0.06668,0.17273,-0.09736,-0.2
REAL DATA,431,3511,38,False,-0.1899,0.05464,False,False,-0.17892,0.10366,-0.14356,0.02457,0.09937,-0.00569
REAL DATA,432,41,40,True,0.45891,0.7261,False,False,0.60261,0.72164,0.70677,0.74484,0.6454,0.15819
REAL DATA,433,42,40,True,0.68687,0.77185,False,False,0.67437,0.69343,0.62385,0.75399,0.62385,0.35469
REAL DATA,434,43,40,True,0.52053,0.6454,False,False,0.53783,0.72351,0.52053,0.61288,0.43348,0.17273
REAL DATA,435,3923,40,False,0.05464,0.11417,False,False,0.08452,0.15872,-0.02088,0.05464,-0.02088,0.00946
